path, id, serie, tilt, pan, label
../HeadPoseImageDatabase/training/03/3_-60_0_721.jpg,3,1,FD,C,15
../HeadPoseImageDatabase/training/03/3_0_45_722.jpg,3,2,C,SL,8
../HeadPoseImageDatabase/training/03/3_30_15_723.jpg,3,2,SU,SL,7
../HeadPoseImageDatabase/training/03/3_60_-30_724.jpg,3,1,FU,SR,16
../HeadPoseImageDatabase/training/03/3_-15_-15_725.jpg,3,2,SD,SR,19
../HeadPoseImageDatabase/training/03/3_15_75_726.jpg,3,2,SU,FL,2
../HeadPoseImageDatabase/training/03/3_-15_75_727.jpg,3,2,SD,FL,4
../HeadPoseImageDatabase/training/03/3_30_-75_728.jpg,3,1,SU,FR,22
../HeadPoseImageDatabase/training/03/3_0_-45_729.jpg,3,2,C,SR,18
../HeadPoseImageDatabase/training/03/3_-30_90_730.jpg,3,2,SD,FL,4
../HeadPoseImageDatabase/training/03/3_-15_15_731.jpg,3,2,SD,SL,9
../HeadPoseImageDatabase/training/03/3_-60_-45_732.jpg,3,2,FD,SR,20
../HeadPoseImageDatabase/training/03/3_15_60_733.jpg,3,1,SU,FL,2
../HeadPoseImageDatabase/training/03/3_-60_-30_734.jpg,3,2,FD,SR,20
../HeadPoseImageDatabase/training/03/3_30_-30_735.jpg,3,2,SU,SR,17
../HeadPoseImageDatabase/training/03/3_60_-45_736.jpg,3,1,FU,SR,16
../HeadPoseImageDatabase/training/03/3_-30_60_737.jpg,3,1,SD,FL,4
../HeadPoseImageDatabase/training/03/3_-90_0_738.jpg,3,2,FD,C,15
../HeadPoseImageDatabase/training/03/3_-60_30_739.jpg,3,1,FD,SL,10
../HeadPoseImageDatabase/training/03/3_60_-75_740.jpg,3,2,FU,FR,21
../HeadPoseImageDatabase/training/03/3_0_-60_741.jpg,3,1,C,FR,23
../HeadPoseImageDatabase/training/03/3_15_0_742.jpg,3,1,SU,C,12
../HeadPoseImageDatabase/training/03/3_60_-90_743.jpg,3,2,FU,FR,21
../HeadPoseImageDatabase/training/10/10_15_-75_744.jpg,10,2,SU,FR,22
../HeadPoseImageDatabase/training/10/10_0_15_745.jpg,10,1,C,SL,8
../HeadPoseImageDatabase/training/10/10_-15_-60_746.jpg,10,2,SD,FR,24
../HeadPoseImageDatabase/training/10/10_90_0_747.jpg,10,2,FU,C,11
../HeadPoseImageDatabase/training/10/10_15_-45_748.jpg,10,1,SU,SR,17
../HeadPoseImageDatabase/training/10/10_15_-15_749.jpg,10,2,SU,SR,17
../HeadPoseImageDatabase/training/10/10_30_60_750.jpg,10,1,SU,FL,2
../HeadPoseImageDatabase/training/10/10_-15_30_751.jpg,10,1,SD,SL,9
../HeadPoseImageDatabase/training/10/10_15_45_752.jpg,10,2,SU,SL,7
../HeadPoseImageDatabase/training/10/10_30_-15_753.jpg,10,1,SU,SR,17
../HeadPoseImageDatabase/training/10/10_0_-75_754.jpg,10,1,C,FR,23
../HeadPoseImageDatabase/training/10/10_-60_-75_755.jpg,10,2,FD,FR,25
../HeadPoseImageDatabase/training/10/10_0_-90_756.jpg,10,2,C,FR,23
../HeadPoseImageDatabase/training/10/10_30_-90_757.jpg,10,2,SU,FR,22
../HeadPoseImageDatabase/training/10/10_-30_15_758.jpg,10,2,SD,SL,9
../HeadPoseImageDatabase/training/10/10_15_90_759.jpg,10,1,SU,FL,2
../HeadPoseImageDatabase/training/10/10_-60_15_760.jpg,10,2,FD,SL,10
../HeadPoseImageDatabase/training/10/10_-15_90_761.jpg,10,1,SD,FL,4
../HeadPoseImageDatabase/training/10/10_15_-30_762.jpg,10,1,SU,SR,17
../HeadPoseImageDatabase/training/10/10_-30_-45_763.jpg,10,1,SD,SR,19
../HeadPoseImageDatabase/training/10/10_60_75_764.jpg,10,1,FU,FL,1
../HeadPoseImageDatabase/training/10/10_-30_-15_765.jpg,10,2,SD,SR,19
../HeadPoseImageDatabase/training/10/10_-60_-60_766.jpg,10,1,FD,FR,25
../HeadPoseImageDatabase/training/10/10_-15_60_767.jpg,10,1,SD,FL,4
../HeadPoseImageDatabase/training/10/10_-30_-75_768.jpg,10,2,SD,FR,24
../HeadPoseImageDatabase/training/10/10_30_-60_769.jpg,10,2,SU,FR,22
../HeadPoseImageDatabase/training/10/10_0_90_770.jpg,10,1,C,FL,3
../HeadPoseImageDatabase/training/10/10_-60_60_771.jpg,10,1,FD,FL,5
../HeadPoseImageDatabase/training/10/10_60_-15_772.jpg,10,2,FU,SR,16
../HeadPoseImageDatabase/training/10/10_-30_30_773.jpg,10,2,SD,SL,9
../HeadPoseImageDatabase/training/10/10_30_30_774.jpg,10,1,SU,SL,7
../HeadPoseImageDatabase/training/10/10_30_75_775.jpg,10,2,SU,FL,2
../HeadPoseImageDatabase/training/10/10_-30_45_776.jpg,10,2,SD,SL,9
../HeadPoseImageDatabase/training/10/10_30_45_777.jpg,10,1,SU,SL,7
../HeadPoseImageDatabase/training/10/10_-60_-90_778.jpg,10,2,FD,FR,25
../HeadPoseImageDatabase/training/10/10_15_-60_779.jpg,10,1,SU,FR,22
../HeadPoseImageDatabase/training/10/10_-15_-75_780.jpg,10,1,SD,FR,24
../HeadPoseImageDatabase/training/10/10_60_30_781.jpg,10,2,FU,SL,6
../HeadPoseImageDatabase/training/10/10_15_15_782.jpg,10,2,SU,SL,7
../HeadPoseImageDatabase/training/10/10_60_60_783.jpg,10,1,FU,FL,1
../HeadPoseImageDatabase/training/10/10_0_30_784.jpg,10,1,C,SL,8
../HeadPoseImageDatabase/training/10/10_-15_0_785.jpg,10,1,SD,C,14
../HeadPoseImageDatabase/training/10/10_30_90_786.jpg,10,1,SU,FL,2
../HeadPoseImageDatabase/training/10/10_0_0_787.jpg,10,2,C,C,13
../HeadPoseImageDatabase/training/10/10_-15_-90_788.jpg,10,2,SD,FR,24
../HeadPoseImageDatabase/training/10/10_-60_90_789.jpg,10,2,FD,FL,5
../HeadPoseImageDatabase/training/10/10_-90_0_790.jpg,10,1,FD,C,15
../HeadPoseImageDatabase/training/10/10_-15_-90_791.jpg,10,1,SD,FR,24
../HeadPoseImageDatabase/training/10/10_-60_90_792.jpg,10,1,FD,FL,5
../HeadPoseImageDatabase/training/10/10_15_15_793.jpg,10,1,SU,SL,7
../HeadPoseImageDatabase/training/10/10_60_60_794.jpg,10,2,FU,FL,1
../HeadPoseImageDatabase/training/10/10_15_0_795.jpg,10,2,SU,C,12
../HeadPoseImageDatabase/training/10/10_60_30_796.jpg,10,1,FU,SL,6
../HeadPoseImageDatabase/training/10/10_30_90_797.jpg,10,2,SU,FL,2
../HeadPoseImageDatabase/training/10/10_0_-60_798.jpg,10,2,C,FR,23
../HeadPoseImageDatabase/training/10/10_-60_-90_799.jpg,10,1,FD,FR,25
../HeadPoseImageDatabase/training/10/10_30_45_800.jpg,10,2,SU,SL,7
../HeadPoseImageDatabase/training/10/10_-30_45_801.jpg,10,1,SD,SL,9
../HeadPoseImageDatabase/training/10/10_-15_-75_802.jpg,10,2,SD,FR,24
../HeadPoseImageDatabase/training/10/10_15_-60_803.jpg,10,2,SU,FR,22
../HeadPoseImageDatabase/training/10/10_30_75_804.jpg,10,1,SU,FL,2
../HeadPoseImageDatabase/training/10/10_60_-15_805.jpg,10,1,FU,SR,16
../HeadPoseImageDatabase/training/10/10_30_30_806.jpg,10,2,SU,SL,7
../HeadPoseImageDatabase/training/10/10_-30_30_807.jpg,10,1,SD,SL,9
../HeadPoseImageDatabase/training/10/10_0_-45_808.jpg,10,1,C,SR,18
../HeadPoseImageDatabase/training/10/10_-60_60_809.jpg,10,2,FD,FL,5
../HeadPoseImageDatabase/training/10/10_30_-60_810.jpg,10,1,SU,FR,22
../HeadPoseImageDatabase/training/10/10_-30_-75_811.jpg,10,1,SD,FR,24
../HeadPoseImageDatabase/training/10/10_-60_-60_812.jpg,10,2,FD,FR,25
../HeadPoseImageDatabase/training/10/10_-30_-15_813.jpg,10,1,SD,SR,19
../HeadPoseImageDatabase/training/10/10_60_75_814.jpg,10,2,FU,FL,1
../HeadPoseImageDatabase/training/10/10_-30_-45_815.jpg,10,2,SD,SR,19
../HeadPoseImageDatabase/training/10/10_-15_60_816.jpg,10,2,SD,FL,4
../HeadPoseImageDatabase/training/10/10_-30_15_817.jpg,10,1,SD,SL,9
../HeadPoseImageDatabase/training/10/10_15_90_818.jpg,10,2,SU,FL,2
../HeadPoseImageDatabase/training/10/10_60_0_819.jpg,10,1,FU,C,11
../HeadPoseImageDatabase/training/10/10_15_-30_820.jpg,10,2,SU,SR,17
../HeadPoseImageDatabase/training/10/10_-15_90_821.jpg,10,2,SD,FL,4
../HeadPoseImageDatabase/training/10/10_-60_15_822.jpg,10,1,FD,SL,10
../HeadPoseImageDatabase/training/10/10_30_-90_823.jpg,10,1,SU,FR,22
../HeadPoseImageDatabase/training/10/10_-60_0_824.jpg,10,2,FD,C,15
../HeadPoseImageDatabase/training/10/10_0_45_825.jpg,10,1,C,SL,8
../HeadPoseImageDatabase/training/10/10_0_-30_826.jpg,10,1,C,SR,18
../HeadPoseImageDatabase/training/10/10_-60_-75_827.jpg,10,1,FD,FR,25
../HeadPoseImageDatabase/training/10/10_30_0_828.jpg,10,1,SU,C,12
../HeadPoseImageDatabase/training/10/10_30_-15_829.jpg,10,2,SU,SR,17
../HeadPoseImageDatabase/training/10/10_15_45_830.jpg,10,1,SU,SL,7
../HeadPoseImageDatabase/training/10/10_-15_30_831.jpg,10,2,SD,SL,9
../HeadPoseImageDatabase/training/10/10_0_75_832.jpg,10,1,C,FL,3
../HeadPoseImageDatabase/training/10/10_0_60_833.jpg,10,1,C,FL,3
../HeadPoseImageDatabase/training/10/10_15_-15_834.jpg,10,1,SU,SR,17
../HeadPoseImageDatabase/training/10/10_-30_0_835.jpg,10,2,SD,C,14
../HeadPoseImageDatabase/training/10/10_15_-45_836.jpg,10,2,SU,SR,17
../HeadPoseImageDatabase/training/10/10_0_-15_837.jpg,10,2,C,SR,18
../HeadPoseImageDatabase/training/10/10_30_60_838.jpg,10,2,SU,FL,2
../HeadPoseImageDatabase/training/10/10_-15_-60_839.jpg,10,1,SD,FR,24
../HeadPoseImageDatabase/training/10/10_15_-75_840.jpg,10,1,SU,FR,22
../HeadPoseImageDatabase/training/10/10_15_-90_841.jpg,10,2,SU,FR,22
../HeadPoseImageDatabase/training/10/10_30_0_842.jpg,10,2,SU,C,12
../HeadPoseImageDatabase/training/10/10_60_45_843.jpg,10,1,FU,SL,6
../HeadPoseImageDatabase/training/10/10_15_30_844.jpg,10,2,SU,SL,7
../HeadPoseImageDatabase/training/10/10_60_15_845.jpg,10,2,FU,SL,6
../HeadPoseImageDatabase/training/10/10_0_-30_846.jpg,10,2,C,SR,18
../HeadPoseImageDatabase/training/10/10_0_45_847.jpg,10,2,C,SL,8
../HeadPoseImageDatabase/training/10/10_-60_0_848.jpg,10,1,FD,C,15
../HeadPoseImageDatabase/training/10/10_60_90_849.jpg,10,1,FU,FL,1
../HeadPoseImageDatabase/training/10/10_60_0_850.jpg,10,2,FU,C,11
../HeadPoseImageDatabase/training/10/10_-15_-30_851.jpg,10,1,SD,SR,19
../HeadPoseImageDatabase/training/10/10_-30_-90_852.jpg,10,2,SD,FR,24
../HeadPoseImageDatabase/training/10/10_-60_45_853.jpg,10,1,FD,SL,10
../HeadPoseImageDatabase/training/10/10_-30_75_854.jpg,10,1,SD,FL,4
../HeadPoseImageDatabase/training/10/10_-30_0_855.jpg,10,1,SD,C,14
../HeadPoseImageDatabase/training/10/10_60_-60_856.jpg,10,2,FU,FR,21
../HeadPoseImageDatabase/training/10/10_0_60_857.jpg,10,2,C,FL,3
../HeadPoseImageDatabase/training/10/10_-15_-45_858.jpg,10,1,SD,SR,19
../HeadPoseImageDatabase/training/10/10_-60_75_859.jpg,10,2,FD,FL,5
../HeadPoseImageDatabase/training/10/10_0_-15_860.jpg,10,1,C,SR,18
../HeadPoseImageDatabase/training/10/10_-60_-15_861.jpg,10,1,FD,SR,20
../HeadPoseImageDatabase/training/10/10_-15_45_862.jpg,10,1,SD,SL,9
../HeadPoseImageDatabase/training/10/10_-30_-30_863.jpg,10,2,SD,SR,19
../HeadPoseImageDatabase/training/10/10_0_75_864.jpg,10,2,C,FL,3
../HeadPoseImageDatabase/training/10/10_-30_-60_865.jpg,10,1,SD,FR,24
../HeadPoseImageDatabase/training/10/10_30_-45_866.jpg,10,2,SU,SR,17
../HeadPoseImageDatabase/training/10/10_60_-90_867.jpg,10,1,FU,FR,21
../HeadPoseImageDatabase/training/10/10_60_-75_868.jpg,10,1,FU,FR,21
../HeadPoseImageDatabase/training/10/10_-30_60_869.jpg,10,2,SD,FL,4
../HeadPoseImageDatabase/training/10/10_-60_30_870.jpg,10,2,FD,SL,10
../HeadPoseImageDatabase/training/10/10_60_-45_871.jpg,10,2,FU,SR,16
../HeadPoseImageDatabase/training/10/10_15_0_872.jpg,10,1,SU,C,12
../HeadPoseImageDatabase/training/10/10_30_-30_873.jpg,10,1,SU,SR,17
../HeadPoseImageDatabase/training/10/10_0_-60_874.jpg,10,1,C,FR,23
../HeadPoseImageDatabase/training/10/10_15_60_875.jpg,10,2,SU,FL,2
../HeadPoseImageDatabase/training/10/10_-60_-30_876.jpg,10,1,FD,SR,20
../HeadPoseImageDatabase/training/10/10_-90_0_877.jpg,10,2,FD,C,15
../HeadPoseImageDatabase/training/10/10_-30_90_878.jpg,10,1,SD,FL,4
../HeadPoseImageDatabase/training/10/10_-60_-45_879.jpg,10,1,FD,SR,20
../HeadPoseImageDatabase/training/10/10_-15_15_880.jpg,10,1,SD,SL,9
../HeadPoseImageDatabase/training/10/10_30_-75_881.jpg,10,2,SU,FR,22
../HeadPoseImageDatabase/training/10/10_-15_75_882.jpg,10,1,SD,FL,4
../HeadPoseImageDatabase/training/10/10_15_75_883.jpg,10,1,SU,FL,2
../HeadPoseImageDatabase/training/10/10_0_-45_884.jpg,10,2,C,SR,18
../HeadPoseImageDatabase/training/10/10_-15_-15_885.jpg,10,1,SD,SR,19
../HeadPoseImageDatabase/training/10/10_60_-30_886.jpg,10,2,FU,SR,16
../HeadPoseImageDatabase/training/10/10_30_15_887.jpg,10,1,SU,SL,7
../HeadPoseImageDatabase/training/10/10_60_-30_888.jpg,10,1,FU,SR,16
../HeadPoseImageDatabase/training/10/10_-15_-15_889.jpg,10,2,SD,SR,19
../HeadPoseImageDatabase/training/10/10_30_15_890.jpg,10,2,SU,SL,7
../HeadPoseImageDatabase/training/10/10_0_90_891.jpg,10,2,C,FL,3
../HeadPoseImageDatabase/training/10/10_-15_75_892.jpg,10,2,SD,FL,4
../HeadPoseImageDatabase/training/10/10_15_75_893.jpg,10,2,SU,FL,2
../HeadPoseImageDatabase/training/10/10_-60_-45_894.jpg,10,2,FD,SR,20
../HeadPoseImageDatabase/training/10/10_-15_15_895.jpg,10,2,SD,SL,9
../HeadPoseImageDatabase/training/10/10_-30_90_896.jpg,10,2,SD,FL,4
../HeadPoseImageDatabase/training/10/10_30_-75_897.jpg,10,1,SU,FR,22
../HeadPoseImageDatabase/training/10/10_-60_-30_898.jpg,10,2,FD,SR,20
../HeadPoseImageDatabase/training/10/10_0_30_899.jpg,10,2,C,SL,8
../HeadPoseImageDatabase/training/10/10_15_60_900.jpg,10,1,SU,FL,2
../HeadPoseImageDatabase/training/10/10_-15_0_901.jpg,10,2,SD,C,14
../HeadPoseImageDatabase/training/10/10_30_-30_902.jpg,10,2,SU,SR,17
../HeadPoseImageDatabase/training/10/10_-60_30_903.jpg,10,1,FD,SL,10
../HeadPoseImageDatabase/training/10/10_-30_60_904.jpg,10,1,SD,FL,4
../HeadPoseImageDatabase/training/10/10_60_-45_905.jpg,10,1,FU,SR,16
../HeadPoseImageDatabase/training/10/10_60_-90_906.jpg,10,2,FU,FR,21
../HeadPoseImageDatabase/training/10/10_60_-75_907.jpg,10,2,FU,FR,21
../HeadPoseImageDatabase/training/10/10_30_-45_908.jpg,10,1,SU,SR,17
../HeadPoseImageDatabase/training/10/10_-60_-15_909.jpg,10,2,FD,SR,20
../HeadPoseImageDatabase/training/10/10_-15_45_910.jpg,10,2,SD,SL,9
../HeadPoseImageDatabase/training/10/10_-30_-60_911.jpg,10,2,SD,FR,24
../HeadPoseImageDatabase/training/10/10_-30_-30_912.jpg,10,1,SD,SR,19
../HeadPoseImageDatabase/training/10/10_-60_75_913.jpg,10,1,FD,FL,5
../HeadPoseImageDatabase/training/10/10_-15_-45_914.jpg,10,2,SD,SR,19
../HeadPoseImageDatabase/training/10/10_60_-60_915.jpg,10,1,FU,FR,21
../HeadPoseImageDatabase/training/10/10_-60_45_916.jpg,10,2,FD,SL,10
../HeadPoseImageDatabase/training/10/10_90_0_917.jpg,10,1,FU,C,11
../HeadPoseImageDatabase/training/10/10_0_15_918.jpg,10,2,C,SL,8
../HeadPoseImageDatabase/training/10/10_-30_75_919.jpg,10,2,SD,FL,4
../HeadPoseImageDatabase/training/10/10_-30_-90_920.jpg,10,1,SD,FR,24
../HeadPoseImageDatabase/training/10/10_-15_-30_921.jpg,10,2,SD,SR,19
../HeadPoseImageDatabase/training/10/10_0_0_922.jpg,10,1,C,C,13
../HeadPoseImageDatabase/training/10/10_60_90_923.jpg,10,2,FU,FL,1
../HeadPoseImageDatabase/training/10/10_0_-75_924.jpg,10,2,C,FR,23
../HeadPoseImageDatabase/training/10/10_0_-90_925.jpg,10,1,C,FR,23
../HeadPoseImageDatabase/training/10/10_15_-90_926.jpg,10,1,SU,FR,22
../HeadPoseImageDatabase/training/10/10_60_15_927.jpg,10,1,FU,SL,6
../HeadPoseImageDatabase/training/10/10_60_45_928.jpg,10,2,FU,SL,6
../HeadPoseImageDatabase/training/10/10_15_30_929.jpg,10,1,SU,SL,7
../HeadPoseImageDatabase/training/11/11_-60_60_930.jpg,11,1,FD,FL,5
../HeadPoseImageDatabase/training/11/11_0_-45_931.jpg,11,2,C,SR,18
../HeadPoseImageDatabase/training/11/11_-30_30_932.jpg,11,2,SD,SL,9
../HeadPoseImageDatabase/training/11/11_30_30_933.jpg,11,1,SU,SL,7
../HeadPoseImageDatabase/training/11/11_60_-15_934.jpg,11,2,FU,SR,16
../HeadPoseImageDatabase/training/11/11_-15_60_935.jpg,11,1,SD,FL,4
../HeadPoseImageDatabase/training/11/11_-30_-15_936.jpg,11,2,SD,SR,19
../HeadPoseImageDatabase/training/11/11_-60_-60_937.jpg,11,1,FD,FR,25
../HeadPoseImageDatabase/training/11/11_-30_-45_938.jpg,11,1,SD,SR,19
../HeadPoseImageDatabase/training/11/11_60_75_939.jpg,11,1,FU,FL,1
../HeadPoseImageDatabase/training/11/11_30_-60_940.jpg,11,2,SU,FR,22
../HeadPoseImageDatabase/training/11/11_-30_-75_941.jpg,11,2,SD,FR,24
../HeadPoseImageDatabase/training/11/11_30_90_942.jpg,11,1,SU,FL,2
../HeadPoseImageDatabase/training/11/11_0_-60_943.jpg,11,1,C,FR,23
../HeadPoseImageDatabase/training/11/11_60_60_944.jpg,11,1,FU,FL,1
../HeadPoseImageDatabase/training/11/11_15_0_945.jpg,11,1,SU,C,12
../HeadPoseImageDatabase/training/11/11_15_15_946.jpg,11,2,SU,SL,7
../HeadPoseImageDatabase/training/11/11_60_30_947.jpg,11,2,FU,SL,6
../HeadPoseImageDatabase/training/11/11_-60_90_948.jpg,11,2,FD,FL,5
../HeadPoseImageDatabase/training/11/11_-15_-90_949.jpg,11,2,SD,FR,24
../HeadPoseImageDatabase/training/11/11_-90_0_950.jpg,11,2,FD,C,15
../HeadPoseImageDatabase/training/11/11_30_75_951.jpg,11,2,SU,FL,2
../HeadPoseImageDatabase/training/11/11_-15_-75_952.jpg,11,1,SD,FR,24
../HeadPoseImageDatabase/training/11/11_15_-60_953.jpg,11,1,SU,FR,22
../HeadPoseImageDatabase/training/11/11_-30_45_954.jpg,11,2,SD,SL,9
../HeadPoseImageDatabase/training/11/11_-60_-90_955.jpg,11,2,FD,FR,25
../HeadPoseImageDatabase/training/11/11_30_45_956.jpg,11,1,SU,SL,7
../HeadPoseImageDatabase/training/11/11_-15_30_957.jpg,11,1,SD,SL,9
../HeadPoseImageDatabase/training/11/11_0_75_958.jpg,11,2,C,FL,3
../HeadPoseImageDatabase/training/11/11_-15_-60_959.jpg,11,2,SD,FR,24
../HeadPoseImageDatabase/training/11/11_15_-75_960.jpg,11,2,SU,FR,22
../HeadPoseImageDatabase/training/11/11_0_-15_961.jpg,11,1,C,SR,18
../HeadPoseImageDatabase/training/11/11_30_60_962.jpg,11,1,SU,FL,2
../HeadPoseImageDatabase/training/11/11_15_-15_963.jpg,11,2,SU,SR,17
../HeadPoseImageDatabase/training/11/11_0_60_964.jpg,11,2,C,FL,3
../HeadPoseImageDatabase/training/11/11_-30_0_965.jpg,11,1,SD,C,14
../HeadPoseImageDatabase/training/11/11_15_-45_966.jpg,11,1,SU,SR,17
../HeadPoseImageDatabase/training/11/11_0_45_967.jpg,11,2,C,SL,8
../HeadPoseImageDatabase/training/11/11_-60_0_968.jpg,11,1,FD,C,15
../HeadPoseImageDatabase/training/11/11_30_-90_969.jpg,11,2,SU,FR,22
../HeadPoseImageDatabase/training/11/11_-15_90_970.jpg,11,1,SD,FL,4
../HeadPoseImageDatabase/training/11/11_15_-30_971.jpg,11,1,SU,SR,17
../HeadPoseImageDatabase/training/11/11_-60_15_972.jpg,11,2,FD,SL,10
../HeadPoseImageDatabase/training/11/11_15_90_973.jpg,11,1,SU,FL,2
../HeadPoseImageDatabase/training/11/11_-30_15_974.jpg,11,2,SD,SL,9
../HeadPoseImageDatabase/training/11/11_60_0_975.jpg,11,2,FU,C,11
../HeadPoseImageDatabase/training/11/11_30_-15_976.jpg,11,1,SU,SR,17
../HeadPoseImageDatabase/training/11/11_30_0_977.jpg,11,2,SU,C,12
../HeadPoseImageDatabase/training/11/11_15_45_978.jpg,11,2,SU,SL,7
../HeadPoseImageDatabase/training/11/11_-60_-75_979.jpg,11,2,FD,FR,25
../HeadPoseImageDatabase/training/11/11_0_-30_980.jpg,11,2,C,SR,18
../HeadPoseImageDatabase/training/11/11_0_-90_981.jpg,11,1,C,FR,23
../HeadPoseImageDatabase/training/11/11_-60_-75_982.jpg,11,1,FD,FR,25
../HeadPoseImageDatabase/training/11/11_0_-75_983.jpg,11,2,C,FR,23
../HeadPoseImageDatabase/training/11/11_15_45_984.jpg,11,1,SU,SL,7
../HeadPoseImageDatabase/training/11/11_30_-15_985.jpg,11,2,SU,SR,17
../HeadPoseImageDatabase/training/11/11_-60_15_986.jpg,11,1,FD,SL,10
../HeadPoseImageDatabase/training/11/11_15_-30_987.jpg,11,2,SU,SR,17
../HeadPoseImageDatabase/training/11/11_-15_90_988.jpg,11,2,SD,FL,4
../HeadPoseImageDatabase/training/11/11_15_90_989.jpg,11,2,SU,FL,2
../HeadPoseImageDatabase/training/11/11_-30_15_990.jpg,11,1,SD,SL,9
../HeadPoseImageDatabase/training/11/11_30_-90_991.jpg,11,1,SU,FR,22
../HeadPoseImageDatabase/training/11/11_30_60_992.jpg,11,2,SU,FL,2
../HeadPoseImageDatabase/training/11/11_0_0_993.jpg,11,1,C,C,13
../HeadPoseImageDatabase/training/11/11_15_-45_994.jpg,11,2,SU,SR,17
../HeadPoseImageDatabase/training/11/11_15_-15_995.jpg,11,1,SU,SR,17
../HeadPoseImageDatabase/training/11/11_15_-75_996.jpg,11,1,SU,FR,22
../HeadPoseImageDatabase/training/11/11_0_15_997.jpg,11,2,C,SL,8
../HeadPoseImageDatabase/training/11/11_90_0_998.jpg,11,1,FU,C,11
../HeadPoseImageDatabase/training/11/11_-15_-60_999.jpg,11,1,SD,FR,24
../HeadPoseImageDatabase/training/11/11_-15_30_1000.jpg,11,2,SD,SL,9
../HeadPoseImageDatabase/training/11/11_15_-60_1001.jpg,11,2,SU,FR,22
../HeadPoseImageDatabase/training/11/11_-15_-75_1002.jpg,11,2,SD,FR,24
../HeadPoseImageDatabase/training/11/11_30_45_1003.jpg,11,2,SU,SL,7
../HeadPoseImageDatabase/training/11/11_-60_-90_1004.jpg,11,1,FD,FR,25
../HeadPoseImageDatabase/training/11/11_-30_45_1005.jpg,11,1,SD,SL,9
../HeadPoseImageDatabase/training/11/11_30_75_1006.jpg,11,1,SU,FL,2
../HeadPoseImageDatabase/training/11/11_-60_90_1007.jpg,11,1,FD,FL,5
../HeadPoseImageDatabase/training/11/11_-15_-90_1008.jpg,11,1,SD,FR,24
../HeadPoseImageDatabase/training/11/11_-15_0_1009.jpg,11,2,SD,C,14
../HeadPoseImageDatabase/training/11/11_30_90_1010.jpg,11,2,SU,FL,2
../HeadPoseImageDatabase/training/11/11_0_30_1011.jpg,11,2,C,SL,8
../HeadPoseImageDatabase/training/11/11_60_30_1012.jpg,11,1,FU,SL,6
../HeadPoseImageDatabase/training/11/11_60_60_1013.jpg,11,2,FU,FL,1
../HeadPoseImageDatabase/training/11/11_15_15_1014.jpg,11,1,SU,SL,7
../HeadPoseImageDatabase/training/11/11_-30_-75_1015.jpg,11,1,SD,FR,24
../HeadPoseImageDatabase/training/11/11_30_-60_1016.jpg,11,1,SU,FR,22
../HeadPoseImageDatabase/training/11/11_-15_60_1017.jpg,11,2,SD,FL,4
../HeadPoseImageDatabase/training/11/11_60_75_1018.jpg,11,2,FU,FL,1
../HeadPoseImageDatabase/training/11/11_-30_-45_1019.jpg,11,2,SD,SR,19
../HeadPoseImageDatabase/training/11/11_-60_-60_1020.jpg,11,2,FD,FR,25
../HeadPoseImageDatabase/training/11/11_-30_-15_1021.jpg,11,1,SD,SR,19
../HeadPoseImageDatabase/training/11/11_30_30_1022.jpg,11,2,SU,SL,7
../HeadPoseImageDatabase/training/11/11_-30_30_1023.jpg,11,1,SD,SL,9
../HeadPoseImageDatabase/training/11/11_60_-15_1024.jpg,11,1,FU,SR,16
../HeadPoseImageDatabase/training/11/11_-60_60_1025.jpg,11,2,FD,FL,5
../HeadPoseImageDatabase/training/11/11_0_90_1026.jpg,11,2,C,FL,3
../HeadPoseImageDatabase/training/11/11_15_60_1027.jpg,11,2,SU,FL,2
../HeadPoseImageDatabase/training/11/11_-60_-30_1028.jpg,11,1,FD,SR,20
../HeadPoseImageDatabase/training/11/11_-15_0_1029.jpg,11,1,SD,C,14
../HeadPoseImageDatabase/training/11/11_30_-30_1030.jpg,11,1,SU,SR,17
../HeadPoseImageDatabase/training/11/11_0_30_1031.jpg,11,1,C,SL,8
../HeadPoseImageDatabase/training/11/11_60_-75_1032.jpg,11,1,FU,FR,21
../HeadPoseImageDatabase/training/11/11_60_-90_1033.jpg,11,1,FU,FR,21
../HeadPoseImageDatabase/training/11/11_60_-45_1034.jpg,11,2,FU,SR,16
../HeadPoseImageDatabase/training/11/11_-30_60_1035.jpg,11,2,SD,FL,4
../HeadPoseImageDatabase/training/11/11_-60_30_1036.jpg,11,2,FD,SL,10
../HeadPoseImageDatabase/training/11/11_0_90_1037.jpg,11,1,C,FL,3
../HeadPoseImageDatabase/training/11/11_30_15_1038.jpg,11,1,SU,SL,7
../HeadPoseImageDatabase/training/11/11_60_-30_1039.jpg,11,2,FU,SR,16
../HeadPoseImageDatabase/training/11/11_-15_-15_1040.jpg,11,1,SD,SR,19
../HeadPoseImageDatabase/training/11/11_30_-75_1041.jpg,11,2,SU,FR,22
../HeadPoseImageDatabase/training/11/11_-30_90_1042.jpg,11,1,SD,FL,4
../HeadPoseImageDatabase/training/11/11_-15_15_1043.jpg,11,1,SD,SL,9
../HeadPoseImageDatabase/training/11/11_-60_-45_1044.jpg,11,1,FD,SR,20
../HeadPoseImageDatabase/training/11/11_15_75_1045.jpg,11,1,SU,FL,2
../HeadPoseImageDatabase/training/11/11_-15_75_1046.jpg,11,1,SD,FL,4
